datetime,date,year,month,day,hour,time_period,season,city,wind_speed,NA,solar_radiation,dew_point,humidity,temperature,wind_direction,quality_flag
2025-12-14T11:00:00Z,2025-12-14,2025,December,14,11,Morning,Winter,Kef,5.75,NA,956.7,8.4,69.2,14,151.2,ok
2025-12-14T10:00:00Z,2025-12-14,2025,December,14,10,Morning,Winter,Kef,3.85,NA,957.2,7.1,78,10.8,163.8,ok
2025-12-14T08:00:00Z,2025-12-14,2025,December,14,8,Morning,Winter,Kef,1.58,NA,956.5,4.7,100,4.7,132.4,ok
2025-12-14T07:00:00Z,2025-12-14,2025,December,14,7,Morning,Winter,Kef,1.27,NA,956.3,5.3,100,5.3,98.3,ok
2025-12-14T06:00:00Z,2025-12-14,2025,December,14,6,Morning,Winter,Kef,0.75,NA,956.2,4.6,100,4.6,129.3,ok
2025-12-14T05:00:00Z,2025-12-14,2025,December,14,5,Night,Winter,Kef,1.04,NA,956.5,5.5,98.9,5.7,54.9,ok
2025-12-14T04:00:00Z,2025-12-14,2025,December,14,4,Night,Winter,Kef,0.53,NA,956.4,5.3,97,5.8,65.7,ok
2025-12-14T03:00:00Z,2025-12-14,2025,December,14,3,Night,Winter,Kef,0.8,NA,956.5,6,95.8,6.6,145.2,ok
2025-12-14T02:00:00Z,2025-12-14,2025,December,14,2,Night,Winter,Kef,0.49,NA,956.3,5.8,93.9,6.7,150.1,ok
2025-12-14T01:00:00Z,2025-12-14,2025,December,14,1,Night,Winter,Kef,1.25,NA,956.3,5.2,89.1,6.9,125.3,ok
2025-12-13T23:00:00Z,2025-12-13,2025,December,13,23,Evening,Winter,Kef,0.57,NA,956.7,5.1,87.1,7.1,45.7,ok
2025-12-13T22:00:00Z,2025-12-13,2025,December,13,22,Evening,Winter,Kef,1.44,NA,956.4,6.1,84.2,8.7,190.8,ok
2025-12-13T21:00:00Z,2025-12-13,2025,December,13,21,Evening,Winter,Kef,0.66,NA,956.1,6.3,80.5,9.5,209.6,ok
2025-12-13T20:00:00Z,2025-12-13,2025,December,13,20,Evening,Winter,Kef,0.35,NA,955.8,6.7,77.9,10.4,302.1,ok
2025-12-13T19:00:00Z,2025-12-13,2025,December,13,19,Evening,Winter,Kef,1.17,NA,955.4,7,74.2,11.4,165.5,ok
2025-12-13T18:00:00Z,2025-12-13,2025,December,13,18,Evening,Winter,Kef,1.85,NA,954.9,7.4,66.3,13.6,128.5,ok
2025-12-13T17:00:00Z,2025-12-13,2025,December,13,17,Afternoon,Winter,Kef,2.59,NA,954.5,7.3,57.8,15.6,109.4,ok
2025-12-13T16:00:00Z,2025-12-13,2025,December,13,16,Afternoon,Winter,Kef,2.87,NA,954.4,7.3,53.1,16.9,118.4,ok
2025-12-13T15:00:00Z,2025-12-13,2025,December,13,15,Afternoon,Winter,Kef,2.85,NA,954.3,7.6,52.5,17.4,128.3,ok
2025-12-13T14:00:00Z,2025-12-13,2025,December,13,14,Afternoon,Winter,Kef,3.48,NA,954.4,8.3,54,17.7,121.9,ok
2025-12-13T13:00:00Z,2025-12-13,2025,December,13,13,Afternoon,Winter,Kef,2.27,NA,954.7,8.8,58.3,17,126.3,ok
2025-12-13T12:00:00Z,2025-12-13,2025,December,13,12,Afternoon,Winter,Kef,2.6,NA,955.8,8.8,66.3,15,148.9,ok
2025-12-13T11:00:00Z,2025-12-13,2025,December,13,11,Morning,Winter,Kef,1.71,NA,956.1,9.2,71.3,14.4,143.8,ok
2025-12-13T10:00:00Z,2025-12-13,2025,December,13,10,Morning,Winter,Kef,0.48,NA,956.1,7.9,80.4,11.1,89.8,ok
2025-12-13T09:00:00Z,2025-12-13,2025,December,13,9,Morning,Winter,Kef,1.75,NA,955.5,6.9,90.6,8.3,62.6,ok
2025-12-13T08:00:00Z,2025-12-13,2025,December,13,8,Morning,Winter,Kef,1.31,NA,955,6.4,100,6.4,166.5,ok
2025-12-13T07:00:00Z,2025-12-13,2025,December,13,7,Morning,Winter,Kef,0.82,NA,954.2,5.9,95.6,6.5,138.5,ok
2025-12-13T06:00:00Z,2025-12-13,2025,December,13,6,Morning,Winter,Kef,1.35,NA,953.8,6.6,91.7,7.9,130.3,ok
2025-12-13T05:00:00Z,2025-12-13,2025,December,13,5,Night,Winter,Kef,0.72,NA,953.1,7,90,8.6,119,ok
2025-12-13T04:00:00Z,2025-12-13,2025,December,13,4,Night,Winter,Kef,0.26,NA,953.3,7.5,88.7,9.3,134,ok
2025-12-13T03:00:00Z,2025-12-13,2025,December,13,3,Night,Winter,Kef,1.16,NA,953.7,7.7,87.8,9.6,135.8,ok
2025-12-13T02:00:00Z,2025-12-13,2025,December,13,2,Night,Winter,Kef,1.09,NA,953.4,8,85.1,10.4,171.6,ok
2025-12-13T01:00:00Z,2025-12-13,2025,December,13,1,Night,Winter,Kef,1.06,NA,953.1,8.1,83.6,10.8,163.7,ok
2025-12-12T23:00:00Z,2025-12-12,2025,December,12,23,Evening,Winter,Kef,1.7,NA,953.1,9,80.5,12.3,155.6,ok
2025-12-12T22:00:00Z,2025-12-12,2025,December,12,22,Evening,Winter,Kef,2.42,NA,952.8,8.9,82.3,11.8,123.5,ok
2025-12-12T21:00:00Z,2025-12-12,2025,December,12,21,Evening,Winter,Kef,4.08,NA,952.4,9.1,80.9,12.3,161.4,ok
2025-12-12T20:00:00Z,2025-12-12,2025,December,12,20,Evening,Winter,Kef,2.52,NA,952.1,8.7,78.5,12.3,133.8,ok
2025-12-12T19:00:00Z,2025-12-12,2025,December,12,19,Evening,Winter,Kef,4.23,NA,951.4,8.6,76.7,12.6,141.3,ok
2025-12-12T18:00:00Z,2025-12-12,2025,December,12,18,Evening,Winter,Kef,3.51,NA,950.7,8.5,76.3,12.6,167.3,ok
2025-12-12T17:00:00Z,2025-12-12,2025,December,12,17,Afternoon,Winter,Kef,6.64,NA,950.4,8.5,66.8,14.6,150.2,ok
2025-12-12T16:00:00Z,2025-12-12,2025,December,12,16,Afternoon,Winter,Kef,4.01,NA,950,6.7,50.1,17.2,176.3,ok
2025-12-12T15:00:00Z,2025-12-12,2025,December,12,15,Afternoon,Winter,Kef,2.82,NA,950,6.9,50.1,17.4,182.1,ok
2025-12-12T14:00:00Z,2025-12-12,2025,December,12,14,Afternoon,Winter,Kef,6.13,NA,950,6.6,50.1,17.1,178.7,ok
2025-12-12T13:00:00Z,2025-12-12,2025,December,12,13,Afternoon,Winter,Kef,4.5,NA,950.9,7.1,53.2,16.7,188.2,ok
2025-12-12T12:00:00Z,2025-12-12,2025,December,12,12,Afternoon,Winter,Kef,2.74,NA,951.7,8.2,61.1,15.7,170.6,ok
2025-12-12T11:00:00Z,2025-12-12,2025,December,12,11,Morning,Winter,Kef,3.52,NA,952.6,7.8,68.5,13.5,154.8,ok
2025-12-12T10:00:00Z,2025-12-12,2025,December,12,10,Morning,Winter,Kef,3.43,NA,952.9,7.1,77,11,181.1,ok
2025-12-12T09:00:00Z,2025-12-12,2025,December,12,9,Morning,Winter,Kef,2.21,NA,952.7,7,100,7,105.7,ok
2025-12-12T08:00:00Z,2025-12-12,2025,December,12,8,Morning,Winter,Kef,1.04,NA,952.2,3.9,100,3.9,79.2,ok
2025-12-12T07:00:00Z,2025-12-12,2025,December,12,7,Morning,Winter,Kef,1.14,NA,952.2,2.9,100,2.9,93.5,ok
2025-12-12T06:00:00Z,2025-12-12,2025,December,12,6,Morning,Winter,Kef,1.58,NA,951.9,3,100,3,115.6,ok
2025-12-12T05:00:00Z,2025-12-12,2025,December,12,5,Night,Winter,Kef,0.79,NA,951.8,3,99.3,3.1,106.2,ok
2025-12-12T04:00:00Z,2025-12-12,2025,December,12,4,Night,Winter,Kef,1,NA,952.3,3.5,97.4,3.9,91.1,ok
2025-12-12T03:00:00Z,2025-12-12,2025,December,12,3,Night,Winter,Kef,1.41,NA,952.5,3.9,95.5,4.5,109.5,ok
2025-12-12T02:00:00Z,2025-12-12,2025,December,12,2,Night,Winter,Kef,2.26,NA,952.7,3.5,92.2,4.7,75.7,ok
2025-12-12T01:00:00Z,2025-12-12,2025,December,12,1,Night,Winter,Kef,1.07,NA,952.8,3.8,92,5,119.9,ok
2025-12-11T23:00:00Z,2025-12-11,2025,December,11,23,Evening,Winter,Kef,1,NA,953.5,3.3,82.9,6,126.7,ok
2025-12-11T22:00:00Z,2025-12-11,2025,December,11,22,Evening,Winter,Kef,1.02,NA,953.5,3.2,77.6,6.9,141.7,ok
2025-12-11T21:00:00Z,2025-12-11,2025,December,11,21,Evening,Winter,Kef,1.1,NA,953.5,4.4,75.5,8.5,148.1,ok
2025-12-11T20:00:00Z,2025-12-11,2025,December,11,20,Evening,Winter,Kef,0.66,NA,953,4.8,72.6,9.5,101.9,ok
2025-12-11T19:00:00Z,2025-12-11,2025,December,11,19,Evening,Winter,Kef,2.02,NA,953.1,5.9,68.5,11.5,82.8,ok
2025-12-11T18:00:00Z,2025-12-11,2025,December,11,18,Evening,Winter,Kef,1.91,NA,952.6,5.3,57.5,13.5,99.2,ok
2025-12-11T17:00:00Z,2025-12-11,2025,December,11,17,Afternoon,Winter,Kef,2.39,NA,951.9,8.1,63.4,15,346.7,ok
2025-12-11T16:00:00Z,2025-12-11,2025,December,11,16,Afternoon,Winter,Kef,3.15,NA,951.5,7.1,50.5,17.5,359.9,ok
2025-12-11T15:00:00Z,2025-12-11,2025,December,11,15,Afternoon,Winter,Kef,1.25,NA,951.7,6,43.5,18.7,65.4,ok
2025-12-11T14:00:00Z,2025-12-11,2025,December,11,14,Afternoon,Winter,Kef,1.51,NA,952,6.5,47,18,136.1,ok
2025-12-11T13:00:00Z,2025-12-11,2025,December,11,13,Afternoon,Winter,Kef,0.67,NA,952.6,5.5,48,16.6,78.7,ok
2025-12-11T12:00:00Z,2025-12-11,2025,December,11,12,Afternoon,Winter,Kef,0.7,NA,953.6,6,55.3,14.9,125.4,ok
2025-12-11T11:00:00Z,2025-12-11,2025,December,11,11,Morning,Winter,Kef,1.1,NA,954.5,5.6,65.1,12,125.6,ok
2025-12-11T10:00:00Z,2025-12-11,2025,December,11,10,Morning,Winter,Kef,1.91,NA,954.9,4.3,74.9,8.5,139.2,ok
2025-12-11T09:00:00Z,2025-12-11,2025,December,11,9,Morning,Winter,Kef,1.41,NA,955,3.8,95.3,4.5,141.7,ok
2025-12-11T08:00:00Z,2025-12-11,2025,December,11,8,Morning,Winter,Kef,1.09,NA,954.5,0.5,100,0.5,70.7,ok
2025-12-11T07:00:00Z,2025-12-11,2025,December,11,7,Morning,Winter,Kef,0.31,NA,954.4,0.8,99.6,0.9,92.6,ok
2025-12-11T06:00:00Z,2025-12-11,2025,December,11,6,Morning,Winter,Kef,0.86,NA,954,1.2,97.7,1.6,59.4,ok
2025-12-11T05:00:00Z,2025-12-11,2025,December,11,5,Night,Winter,Kef,1.21,NA,953.7,0.6,94.6,1.4,106.3,ok
2025-12-11T04:00:00Z,2025-12-11,2025,December,11,4,Night,Winter,Kef,1.22,NA,954.1,0.9,90.4,2.3,77,ok
2025-12-11T03:00:00Z,2025-12-11,2025,December,11,3,Night,Winter,Kef,1.41,NA,954.4,1.7,92,2.9,214.5,ok
2025-12-11T02:00:00Z,2025-12-11,2025,December,11,2,Night,Winter,Kef,0.47,NA,954.6,1.9,87.8,3.7,221.6,ok
2025-12-11T01:00:00Z,2025-12-11,2025,December,11,1,Night,Winter,Kef,1.14,NA,954.8,2.6,85,4.9,117.5,ok
2025-12-10T23:00:00Z,2025-12-10,2025,December,10,23,Evening,Winter,Kef,1.03,NA,955.4,3.1,83.3,5.7,97.2,ok
2025-12-10T22:00:00Z,2025-12-10,2025,December,10,22,Evening,Winter,Kef,1.39,NA,955.4,3.4,79.1,6.8,110.9,ok
2025-12-10T21:00:00Z,2025-12-10,2025,December,10,21,Evening,Winter,Kef,1.23,NA,955.1,4.4,76.5,8.3,155.7,ok
2025-12-10T20:00:00Z,2025-12-10,2025,December,10,20,Evening,Winter,Kef,1.07,NA,955,5.3,74,9.7,131.5,ok
2025-12-10T19:00:00Z,2025-12-10,2025,December,10,19,Evening,Winter,Kef,1.02,NA,954.5,6.7,65.4,13,77,ok
2025-12-10T18:00:00Z,2025-12-10,2025,December,10,18,Evening,Winter,Kef,0.64,NA,954,6.3,60.5,13.8,178.2,ok
2025-12-10T17:00:00Z,2025-12-10,2025,December,10,17,Afternoon,Winter,Kef,1.67,NA,953.5,6.6,51.6,16.6,346.2,ok
2025-12-10T16:00:00Z,2025-12-10,2025,December,10,16,Afternoon,Winter,Kef,1.44,NA,953.2,4.9,38.3,19.4,331.6,ok
2025-12-10T15:00:00Z,2025-12-10,2025,December,10,15,Afternoon,Winter,Kef,1.28,NA,952.8,4.9,38.3,19.5,36.9,ok
2025-12-10T14:00:00Z,2025-12-10,2025,December,10,14,Afternoon,Winter,Kef,2.04,NA,953.2,5.9,41.7,19.2,187.2,ok
2025-12-10T13:00:00Z,2025-12-10,2025,December,10,13,Afternoon,Winter,Kef,1.73,NA,953.8,5.6,46.6,17.1,303.9,ok
2025-12-10T12:00:00Z,2025-12-10,2025,December,10,12,Afternoon,Winter,Kef,0.49,NA,954.6,6.3,50.7,16.6,245.6,ok
2025-12-10T10:00:00Z,2025-12-10,2025,December,10,10,Morning,Winter,Kef,1.31,NA,955.7,5.9,76,9.9,106.3,ok
2025-12-10T09:00:00Z,2025-12-10,2025,December,10,9,Morning,Winter,Kef,0.93,NA,955.2,5.5,100,5.5,128,ok
2025-12-10T08:00:00Z,2025-12-10,2025,December,10,8,Morning,Winter,Kef,0.94,NA,955,1.7,100,1.7,112.9,ok
2025-12-10T07:00:00Z,2025-12-10,2025,December,10,7,Morning,Winter,Kef,0.66,NA,954.8,2.1,100,2.1,138.7,ok
2025-12-10T06:00:00Z,2025-12-10,2025,December,10,6,Morning,Winter,Kef,0.75,NA,954.4,1.5,100,1.5,84.2,ok
2025-12-10T05:00:00Z,2025-12-10,2025,December,10,5,Night,Winter,Kef,1.15,NA,954.4,2,100,2,131.3,ok
2025-12-10T04:00:00Z,2025-12-10,2025,December,10,4,Night,Winter,Kef,0.45,NA,954.7,1.9,97.9,2.2,123.8,ok
2025-12-10T03:00:00Z,2025-12-10,2025,December,10,3,Night,Winter,Kef,0.96,NA,954.9,3,96.6,3.5,141.1,ok
2025-12-10T02:00:00Z,2025-12-10,2025,December,10,2,Night,Winter,Kef,0.15,NA,955,3.6,95.1,4.3,200.7,ok
2025-12-10T01:00:00Z,2025-12-10,2025,December,10,1,Night,Winter,Kef,1.42,NA,955.2,3.6,92.8,4.7,96.9,ok
2025-12-09T23:00:00Z,2025-12-09,2025,December,9,23,Evening,Winter,Kef,0.19,NA,955.3,4.6,90.8,6,155.7,ok
2025-12-09T22:00:00Z,2025-12-09,2025,December,9,22,Evening,Winter,Kef,1.42,NA,955.6,5.1,91.2,6.5,109.5,ok
2025-12-09T21:00:00Z,2025-12-09,2025,December,9,21,Evening,Winter,Kef,1.13,NA,955.6,5.9,90.2,7.4,121.5,ok
2025-12-09T20:00:00Z,2025-12-09,2025,December,9,20,Evening,Winter,Kef,1.62,NA,955.6,6,85.5,8.3,97.1,ok
2025-12-09T19:00:00Z,2025-12-09,2025,December,9,19,Evening,Winter,Kef,1.73,NA,955.5,6.3,77.6,10.1,130.7,ok
2025-12-09T18:00:00Z,2025-12-09,2025,December,9,18,Evening,Winter,Kef,0.5,NA,955.3,7.3,71.6,12.3,234.4,ok
2025-12-09T17:00:00Z,2025-12-09,2025,December,9,17,Afternoon,Winter,Kef,0.96,NA,954.9,8.5,64.4,15.2,294.9,ok
2025-12-09T16:00:00Z,2025-12-09,2025,December,9,16,Afternoon,Winter,Kef,1.1,NA,954.9,8,55.1,17.1,261.7,ok
2025-12-09T15:00:00Z,2025-12-09,2025,December,9,15,Afternoon,Winter,Kef,1.13,NA,954.8,8.2,55.7,17.2,256,ok
2025-12-09T14:00:00Z,2025-12-09,2025,December,9,14,Afternoon,Winter,Kef,0.74,NA,955,8,57.5,16.4,226,ok
2025-12-09T13:00:00Z,2025-12-09,2025,December,9,13,Afternoon,Winter,Kef,0.52,NA,955.5,7.5,60.6,15.1,324.4,ok
2025-12-09T12:00:00Z,2025-12-09,2025,December,9,12,Afternoon,Winter,Kef,0.67,NA,956.3,7,60.5,14.6,182,ok
2025-12-09T11:00:00Z,2025-12-09,2025,December,9,11,Morning,Winter,Kef,1,NA,957.2,7.4,78.1,11.1,158.5,ok
2025-12-09T10:00:00Z,2025-12-09,2025,December,9,10,Morning,Winter,Kef,0.9,NA,957.5,6.1,83.7,8.7,162,ok
2025-12-09T09:00:00Z,2025-12-09,2025,December,9,9,Morning,Winter,Kef,0.69,NA,957.2,4.6,92.7,5.7,131,ok
2025-12-09T08:00:00Z,2025-12-09,2025,December,9,8,Morning,Winter,Kef,1.53,NA,956.8,4.5,99.1,4.6,125.1,ok
2025-12-09T07:00:00Z,2025-12-09,2025,December,9,7,Morning,Winter,Kef,1.67,NA,956.7,4.5,100,4.5,133.8,ok
2025-12-09T06:00:00Z,2025-12-09,2025,December,9,6,Morning,Winter,Kef,1.02,NA,956.6,4.1,99.5,4.2,118.4,ok
2025-12-09T05:00:00Z,2025-12-09,2025,December,9,5,Night,Winter,Kef,0.73,NA,956.5,3.8,97.6,4.1,105.7,ok
2025-12-09T04:00:00Z,2025-12-09,2025,December,9,4,Night,Winter,Kef,1.4,NA,956.5,4.1,97.9,4.4,116.3,ok
2025-12-09T02:00:00Z,2025-12-09,2025,December,9,2,Night,Winter,Kef,0.5,NA,956.6,4.2,94,5.1,184.6,ok
2025-12-09T01:00:00Z,2025-12-09,2025,December,9,1,Night,Winter,Kef,1.42,NA,956.5,4.4,92.1,5.6,151.8,ok
2025-12-08T23:00:00Z,2025-12-08,2025,December,8,23,Evening,Winter,Kef,0.4,NA,956.7,5.4,86.3,7.6,95.6,ok
2025-12-08T22:00:00Z,2025-12-08,2025,December,8,22,Evening,Winter,Kef,0.82,NA,956.5,5.9,85.2,8.2,83.1,ok
2025-12-08T21:00:00Z,2025-12-08,2025,December,8,21,Evening,Winter,Kef,3.5,NA,956.4,6.5,85.4,8.8,141.8,ok
2025-12-08T20:00:00Z,2025-12-08,2025,December,8,20,Evening,Winter,Kef,1.51,NA,956.2,6.8,82.8,9.6,130.9,ok
2025-12-08T19:00:00Z,2025-12-08,2025,December,8,19,Evening,Winter,Kef,0.93,NA,955.7,7.1,72.7,11.9,168.1,ok
2025-12-08T18:00:00Z,2025-12-08,2025,December,8,18,Evening,Winter,Kef,2.45,NA,955.5,7.4,66.7,13.5,354.7,ok
2025-12-08T17:00:00Z,2025-12-08,2025,December,8,17,Afternoon,Winter,Kef,0.97,NA,955,8.1,58.7,16.2,44.4,ok
2025-12-08T16:00:00Z,2025-12-08,2025,December,8,16,Afternoon,Winter,Kef,2.11,NA,954.8,7.5,49.5,18.3,10.8,ok
2025-12-08T15:00:00Z,2025-12-08,2025,December,8,15,Afternoon,Winter,Kef,2.86,NA,954.8,8,48.9,19,322.2,ok
2025-12-08T14:00:00Z,2025-12-08,2025,December,8,14,Afternoon,Winter,Kef,1.16,NA,954.7,8.2,50.2,18.8,307,ok
2025-12-08T13:00:00Z,2025-12-08,2025,December,8,13,Afternoon,Winter,Kef,1.62,NA,955.4,7.7,54,17.1,260.3,ok
2025-12-08T12:00:00Z,2025-12-08,2025,December,8,12,Afternoon,Winter,Kef,0.35,NA,956.6,8,59.2,15.9,73.8,ok
2025-12-08T10:00:00Z,2025-12-08,2025,December,8,10,Morning,Winter,Kef,1.81,NA,957.5,6.3,78.6,9.9,147.7,ok
2025-12-08T08:00:00Z,2025-12-08,2025,December,8,8,Morning,Winter,Kef,1.17,NA,956.3,3,100,3,110.9,ok
2025-12-08T07:00:00Z,2025-12-08,2025,December,8,7,Morning,Winter,Kef,2.2,NA,955.8,2.7,100,2.7,100.2,ok
2025-12-08T06:00:00Z,2025-12-08,2025,December,8,6,Morning,Winter,Kef,0.63,NA,955.1,2.8,100,2.8,123.4,ok
2025-12-08T05:00:00Z,2025-12-08,2025,December,8,5,Night,Winter,Kef,0.76,NA,954.9,3.3,100,3.3,69.3,ok
2025-12-08T04:00:00Z,2025-12-08,2025,December,8,4,Night,Winter,Kef,0.66,NA,954.7,3.3,100,3.3,172.7,ok
2025-12-08T02:00:00Z,2025-12-08,2025,December,8,2,Night,Winter,Kef,0.43,NA,954.8,4.9,99.7,4.9,72.1,ok
2025-12-08T01:00:00Z,2025-12-08,2025,December,8,1,Night,Winter,Kef,2.11,NA,954.7,4.4,96.9,4.9,75.1,ok
2025-12-07T22:00:00Z,2025-12-07,2025,December,7,22,Evening,Winter,Kef,0.52,NA,954.8,6.2,90.6,7.7,99.6,ok
2025-12-07T21:00:00Z,2025-12-07,2025,December,7,21,Evening,Winter,Kef,1.33,NA,954.7,6.7,86.2,8.9,124.5,ok
2025-12-07T20:00:00Z,2025-12-07,2025,December,7,20,Evening,Winter,Kef,1.09,NA,954.7,7.7,79.5,11.1,351.6,ok
2025-12-07T19:00:00Z,2025-12-07,2025,December,7,19,Evening,Winter,Kef,2.12,NA,954.1,7.5,78.8,11.1,349.3,ok
2025-12-07T18:00:00Z,2025-12-07,2025,December,7,18,Evening,Winter,Kef,1.96,NA,953.7,8,73.5,12.6,282.7,ok
2025-12-07T17:00:00Z,2025-12-07,2025,December,7,17,Afternoon,Winter,Kef,4.02,NA,953.3,8,66.8,14.1,323.2,ok
2025-12-07T16:00:00Z,2025-12-07,2025,December,7,16,Afternoon,Winter,Kef,3.95,NA,952.9,8.6,62,15.9,343.1,ok
2025-12-07T15:00:00Z,2025-12-07,2025,December,7,15,Afternoon,Winter,Kef,4.71,NA,953,8.6,63.3,15.5,326.4,ok
2025-12-07T14:00:00Z,2025-12-07,2025,December,7,14,Afternoon,Winter,Kef,5.65,NA,953,8.4,61.2,15.9,285.9,ok
2025-12-07T13:00:00Z,2025-12-07,2025,December,7,13,Afternoon,Winter,Kef,5.37,NA,953.5,8.6,62.3,15.8,329.2,ok
2025-12-07T12:00:00Z,2025-12-07,2025,December,7,12,Afternoon,Winter,Kef,5.48,NA,954.1,8.2,63.7,15.1,277.8,ok
2025-12-07T11:00:00Z,2025-12-07,2025,December,7,11,Morning,Winter,Kef,5.2,NA,954.5,8,65.4,14.4,299,ok
2025-12-07T10:00:00Z,2025-12-07,2025,December,7,10,Morning,Winter,Kef,5.98,NA,954.5,7.8,71.1,12.9,283.9,ok
2025-12-07T09:00:00Z,2025-12-07,2025,December,7,9,Morning,Winter,Kef,1.41,NA,954.3,6.3,88.7,8.1,105.3,ok
2025-12-07T08:00:00Z,2025-12-07,2025,December,7,8,Morning,Winter,Kef,1.23,NA,953.9,4.3,94.3,5.2,106.2,ok
2025-12-07T07:00:00Z,2025-12-07,2025,December,7,7,Morning,Winter,Kef,1.06,NA,953.6,5.2,92.7,6.3,142.3,ok
2025-12-07T06:00:00Z,2025-12-07,2025,December,7,6,Morning,Winter,Kef,1.62,NA,953.6,4.7,91.8,5.9,152.3,ok
2025-12-07T05:00:00Z,2025-12-07,2025,December,7,5,Night,Winter,Kef,1.14,NA,953.3,4.7,88.2,6.5,124.9,ok
2025-12-07T04:00:00Z,2025-12-07,2025,December,7,4,Night,Winter,Kef,1.1,NA,953.5,5.2,86.9,7.3,123.6,ok
2025-12-07T03:00:00Z,2025-12-07,2025,December,7,3,Night,Winter,Kef,1.35,NA,953.8,6.1,87.5,8.1,122.6,ok
2025-12-07T02:00:00Z,2025-12-07,2025,December,7,2,Night,Winter,Kef,1.22,NA,953.8,6,89.3,7.6,143.9,ok
2025-12-07T01:00:00Z,2025-12-07,2025,December,7,1,Night,Winter,Kef,1.17,NA,954.1,5.5,89.6,7.1,141.1,ok
